reviewer_id,reviewer_skin_tone,reviewer_skin_type,reviewer_eye_color,reviewer_hair_color
6990405904,fairLight,normal,hazel,blonde
955138067,light,oily,hazel,brown
6792617927,fairLight,dry,brown,black
11782742,light,combination,hazel,blonde
12590582484,lightMedium,dry,hazel,brown
1376760968,light,normal,hazel,blonde
7805306513,lightMedium,normal,green,black
9568821010,lightMedium,normal,brown,blonde
2326206699,lightMedium,combination,brown,brown
1652924745,fair,combination,brown,auburn
655369927,lightMedium,oily,blue,blonde
6773990977,lightMedium,combination,blue,brown
7492079898,lightMedium,normal,brown,brown
1687590082,lightMedium,combination,hazel,brown
9115020225,lightMedium,dry,brown,black
1864268533,mediumTan,combination,brown,brown
1622131861,light,combination,brown,brown
5651313073,light,combination,brown,brown
7213107921,light,oily,brown,brown
5498365634,light,combination,brown,brown
1072806293,light,dry,brown,brown
1173529515,light,combination,brown,brown
990089500,light,normal,brown,brown
1311013826,light,combination,brown,brown
878675496,light,combination,brown,brown
2261263595,light,combination,brown,brown
7050431280,light,normal,brown,brown
1566723064,light,combination,brown,brown
1337564064,light,combination,brown,brown
1424572159,light,combination,brown,brown
7381728767,light,normal,brown,brown
5405300702,light,combination,brown,brown
2269991470,light,combination,brown,brown
5190154364,light,combination,brown,brown
1877319283,light,combination,brown,brown
1015250829,light,combination,brown,brown
1196200728,light,combination,brown,brown
5792984043,light,combination,brown,brown
1419140973,light,dry,brown,brown
1993273677,light,combination,brown,brown
1165492663,light,normal,brown,brown
1523865084,light,combination,brown,brown
2542128820,light,combination,brown,brown
2730230578,light,combination,brown,brown
5455585045,light,combination,brown,brown
1538235204,light,combination,brown,brown
1514980980,light,combination,brown,brown
2654792142,light,dry,brown,brown
1567636437,light,combination,brown,brown
1525850738,light,combination,brown,brown
1031308737,light,normal,brown,brown
1459691241,light,normal,brown,brown
1304223036,light,combination,brown,brown
1752174564,light,combination,brown,brown
2664620677,light,combination,brown,brown
1912024174,light,combination,brown,brown
869371573,light,dry,brown,brown
5049611629,light,combination,brown,brown
5763007736,light,dry,brown,brown
1983503694,light,combination,brown,brown
5845451667,light,combination,brown,brown
5782400189,light,combination,brown,brown
5380546916,light,dry,brown,brown
1254484316,light,combination,brown,brown
2746045844,light,dry,brown,brown
5763564239,light,combination,brown,brown
5056932971,light,combination,brown,brown
1317216561,light,combination,brown,brown
2580892561,light,combination,brown,brown
1445474170,light,combination,brown,brown
5785868838,light,combination,brown,brown
1284880220,light,dry,brown,brown
2000566708,light,combination,brown,brown
6291527081,light,normal,brown,black
5659257008,lightMedium,combination,brown,brown
1643062265,fair,combination,blue,blonde
10784154848,medium,combination,hazel,brown
8070207414,light,normal,brown,brown
5032373385,medium,combination,brown,black
1838536363,tan,oily,brown,black
7704024741,light,oily,brown,brown
1283720877,lightMedium,normal,brown,brown
2858910872,medium,combination,brown,brown
8322979080,medium,dry,brown,black
11311992025,lightMedium,combination,brown,brown
5373366951,light,combination,green,blonde
6459822644,tan,combination,brown,black
1888933204,fair,combination,blue,blonde
1726203700,light,combination,brown,blonde
7704815992,mediumTan,combination,brown,brown
11665162471,lightMedium,combination,brown,black
21364088420,fair,normal,green,blonde
1830313499,light,dry,hazel,brown
5912704212,tan,oily,brown,black
1275660929,mediumTan,oily,green,brown
6583084100,deep,oily,brown,black
1062208570,lightMedium,combination,brown,brown
24809871853,lightMedium,combination,brown,brown
5073171698,lightMedium,combination,brown,brown
10196675136,lightMedium,combination,brown,black
1669993772,tan,combination,brown,black
1482382338,light,combination,blue,brown
2806220910,medium,combination,brown,black
7518729892,mediumTan,combination,brown,blonde
7566529663,tan,dry,brown,black
2461790420,tan,oily,brown,brown
2181563836,lightMedium,oily,brown,black
2620970175,light,normal,brown,brown
2255909978,lightMedium,dry,brown,black
5883572733,fair,oily,brown,black
1753793993,light,oily,brown,black
2536340821,rich,oily,brown,black
2089406674,fair,dry,green,blonde
1751504272,light,normal,brown,black
1655741699,mediumTan,oily,brown,brown
2766083647,lightMedium,combination,brown,brown
7619999948,lightMedium,combination,brown,black
5970108328,light,combination,brown,brown
1415381630,light,combination,brown,brown
6562385156,medium,dry,brown,black
5860458245,light,combination,hazel,brown
20932008877,tan,oily,brown,black
1338481293,mediumTan,combination,brown,black
2240044361,fair,combination,green,blonde
1250517772,mediumTan,oily,brown,black
6213872725,mediumTan,combination,brown,black
1528469920,mediumTan,combination,brown,black
5941633973,light,combination,brown,brown
9128319088,medium,normal,brown,black
24178905733,fair,oily,blue,blonde
23353256859,lightMedium,combination,brown,black
9896164354,medium,combination,brown,black
8586285574,medium,combination,brown,brown
9671728923,light,combination,blue,blonde
7267450093,light,oily,brown,blonde
1568774266,light,normal,brown,blonde
23374022523,fair,combination,green,blonde
22133971706,fairLight,dry,brown,black
1317654671,mediumTan,combination,brown,brown
11673121444,rich,combination,brown,black
5941054561,light,combination,blue,blonde
2656513233,mediumTan,combination,brown,black
8991328574,light,dry,brown,black
2324023317,lightMedium,combination,hazel,brown
2226893692,fairLight,dry,blue,blonde
23558587025,fairLight,combination,blue,blonde
9195526030,medium,combination,brown,black
24167676964,rich,oily,brown,black
5981258546,lightMedium,combination,green,blonde
1058686224,light,oily,blue,brown
1595163715,fair,dry,blue,brown
7754230981,light,combination,blue,brown
2235193755,light,oily,blue,gray
8844637624,lightMedium,oily,brown,brown
8953509434,fair,combination,green,brown
2537563156,lightMedium,dry,brown,brown
2386793108,light,combination,blue,blonde
10774374460,mediumTan,oily,brown,brown
8379346700,medium,normal,brown,brown
2139382284,fairLight,combination,brown,brown
2584751210,fairLight,dry,blue,blonde
8762464468,fairLight,combination,brown,brown
2747238451,tan,combination,brown,black
6824024450,light,oily,hazel,brown
5392981483,light,normal,brown,brown
20228304566,fair,combination,brown,brown
11874010520,fairLight,combination,hazel,brown
27630970400,fair,combination,brown,brown
6243784423,light,combination,green,blonde
8428959415,lightMedium,dry,brown,brown
1879451108,lightMedium,dry,brown,brown
25748038006,lightMedium,combination,blue,brown
2852352409,fair,oily,hazel,blonde
2477948706,light,combination,blue,brown
5595827554,light,normal,blue,brown
6302171878,mediumTan,combination,brown,black
2788639609,fair,dry,blue,blonde
22272481772,lightMedium,combination,brown,black
9872146596,lightMedium,combination,hazel,black
5121493502,fair,dry,brown,blonde
28556428403,mediumTan,oily,hazel,black
8976824190,lightMedium,combination,brown,brown
1051889105,light,combination,hazel,blonde
2156291985,light,combination,green,blonde
6169870362,lightMedium,oily,brown,brown
6705680873,lightMedium,combination,brown,black
9306382594,light,combination,brown,brown
1979870197,fair,oily,blue,brown
7485944178,lightMedium,oily,brown,brown
2451615201,fair,oily,blue,blonde
6377315937,light,oily,green,brown
5625970960,lightMedium,combination,brown,black
5184254305,fair,dry,blue,blonde
7134466233,light,dry,green,blonde
1467362495,fair,combination,blue,auburn
10960425794,medium,combination,brown,brown
1451421459,light,combination,brown,blonde
1329943661,mediumTan,oily,brown,brown
2598846145,fair,dry,green,blonde
1633371528,light,combination,hazel,brown
11987254384,lightMedium,normal,blue,blonde
5636364400,medium,combination,brown,black
2588382910,light,dry,brown,black
7502726655,fair,combination,blue,brown
12124268917,medium,combination,hazel,blonde
10307185773,light,combination,blue,brown
10456627409,light,combination,brown,brown
6389963086,fairLight,combination,brown,brown
2091264412,fair,dry,green,brown
5062385646,fair,combination,brown,blonde
1082158991,lightMedium,combination,brown,brown
25597057425,light,oily,brown,brown
1038926978,light,combination,green,brown
10718577649,light,combination,brown,brown
6902115558,lightMedium,combination,blue,blonde
1344175198,light,combination,brown,red
8663925678,light,oily,green,brown
10723732177,light,combination,green,brown
29817353815,light,combination,brown,blonde
11857828543,light,combination,green,blonde
11905023441,light,oily,hazel,blonde
7843798759,light,combination,green,brown
5399143437,light,combination,green,brown
26563717505,lightMedium,dry,brown,brown
21183417488,fair,dry,blue,blonde
2055050472,light,dry,green,red
22353657749,medium,combination,brown,brown
30535452573,fair,combination,green,blonde
42374269972,light,normal,green,blonde
9353194576,light,combination,brown,brown
1680958574,light,oily,green,blonde
5982093694,light,dry,brown,brown
5521875269,fair,dry,blue,blonde
32932424928,lightMedium,dry,blue,blonde
9244808068,light,combination,green,blonde
1218444012,lightMedium,combination,brown,brown
28239750568,light,combination,hazel,brown
11631057186,medium,combination,blue,brown
21516829465,lightMedium,combination,blue,blonde
40225642087,light,normal,green,blonde
924904667,lightMedium,normal,brown,brown
11799720176,light,combination,brown,black
28207596639,light,dry,brown,auburn
24968401039,light,combination,blue,blonde
31608313595,light,combination,green,brown
11832275620,light,combination,brown,brown
20751383351,lightMedium,combination,green,brown
8776923245,lightMedium,combination,blue,brown
10649993716,lightMedium,combination,green,brown
8917846330,light,combination,brown,blonde
1588761047,light,combination,blue,blonde
25346499361,light,normal,green,blonde
32968248812,fair,combination,blue,blonde
41724110699,lightMedium,dry,blue,blonde
7054565277,lightMedium,normal,blue,brown
6270996797,light,combination,brown,black
32517881788,light,oily,hazel,brown
1336133551,light,combination,hazel,brown
22152818523,medium,combination,brown,gray
26889632192,light,combination,brown,brown
33527279379,fair,oily,blue,blonde
1475232707,lightMedium,combination,brown,brown
6723218429,light,combination,blue,blonde
2074000509,mediumTan,combination,brown,black
994112456,light,combination,hazel,brown
5709696541,light,combination,brown,brown
1364222292,rich,normal,brown,brown
1644391967,fair,combination,brown,blonde
1098306007,medium,normal,brown,brown
1774151215,lightMedium,combination,brown,black
7386652348,fair,combination,blue,blonde
6027921031,lightMedium,oily,brown,brown
7910922147,light,combination,brown,gray
9160949189,lightMedium,normal,hazel,brown
1634496245,light,combination,hazel,auburn
1806731495,medium,dry,brown,blonde
1084393196,light,dry,brown,brown
2243432104,light,combination,brown,brown
1416993357,light,combination,brown,brown
546868186,light,combination,brown,brown
1232302767,light,normal,brown,brown
6432465505,light,combination,brown,brown
1245707488,light,normal,brown,brown
5929125541,light,normal,brown,brown
1448901810,light,oily,brown,brown
1166585966,light,dry,brown,brown
2834527162,light,combination,brown,brown
2721995027,light,combination,brown,brown
6676232569,light,combination,brown,brown
1327203949,light,combination,brown,brown
1194782509,light,combination,brown,brown
5915393810,light,combination,brown,brown
1421999985,light,combination,brown,brown
1603640428,light,combination,brown,brown
1427870051,light,combination,brown,brown
6004869954,light,combination,brown,brown
1557713807,light,combination,brown,brown
2183953722,light,normal,brown,brown
1640477243,light,combination,brown,brown
5098795260,light,dry,brown,brown
1103846527,light,combination,brown,brown
1304223845,light,combination,brown,brown
1764941751,light,combination,brown,brown
5816833988,light,normal,brown,brown
2689642763,light,combination,brown,brown
5200955695,light,combination,brown,brown
1314610117,light,oily,brown,brown
1274186086,light,combination,brown,brown
1778821856,light,combination,brown,brown
1329581841,light,oily,brown,brown
26838418089,light,combination,green,brown
27774803788,light,combination,brown,black
21604752231,light,combination,brown,brown
5924094477,light,combination,brown,blonde
8844673858,fair,combination,brown,brown
2623662057,light,dry,green,blonde
1193128851,light,combination,brown,black
11607230465,lightMedium,combination,green,brown
7814174251,medium,combination,brown,brown
1445762659,fair,combination,blue,auburn
31265927616,fair,dry,brown,brown
2667701641,medium,combination,hazel,blonde
8012495549,fair,oily,blue,blonde
31179362669,fair,normal,brown,auburn
1687406373,medium,combination,brown,brown
2620497144,fair,dry,brown,brown
2614511242,lightMedium,dry,brown,brown
24487227475,lightMedium,dry,brown,blonde
9959136489,tan,combination,brown,black
7118878800,fair,combination,green,blonde
27576932564,fair,combination,hazel,blonde
6503745847,light,combination,brown,red
9510623756,medium,combination,brown,black
24019430355,light,dry,brown,brown
2670091260,light,oily,brown,brown
